Name,Campaign,County,Opened,Clicked,Applied,Age,Income,YearBuilt
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,1,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,1,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AllenCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,1,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,RichlandCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,MVCAP_Summer Surge_20250610,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,FranklinCounty,1,0,0,,7500.0,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250605,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,55000.0,73
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,63
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,35000.0,65
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,17500.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,17500.0,95
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,17500.0,78
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,105
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,75
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,35000.0,41
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,67500.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,1,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,47
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,7500.0,79
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,1,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,55000.0,125
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,17500.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,MorrowCounty,1,0,0,,25000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,MarionCounty,1,0,0,,7500.0,125
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,1,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,1,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,MarionCounty,1,0,0,,25000.0,141
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,OHCAC_Annual Cost_20250527,MarionCounty,1,0,0,,45000.0,
None None,OHCAC_Annual Cost_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,FranklinCounty,1,0,0,,17500.0,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,1,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
None None,IMPACT_Your Home Selected_20250527,AthensCounty,1,0,0,,,
